,Unnamed: 0,path_img,img_no,branch,Path_folder_web,camera_angle,gender,category,work_by,status,clip_from,split,path_img_28,path_img_28_train,img_28_train,path_img_29
26,127537,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_31_9875_10001_yes/9961.jpg,17,Camera17,BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_31_9875_10001_yes/,kku2,motorcycle,motorcycle,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_31_9875_10001_yes/9961.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/26_9961.jpg,26_9961.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_31_9875_10001_yes/9961.jpg
27,156046,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080_305_454//yes/person_1_0_101_yes/53.jpg,50,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080_305_454//yes/person_1_0_101_yes/,Complax,Women,Student,Yoke,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080_305_454//yes/person_1_0_101_yes/53.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/27_53.jpg,27_53.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080_305_454//yes/person_1_0_101_yes/53.jpg
28,132012,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341_1481_2065//yes/person_2_8125_8251_yes/8163.jpg,20,Camera17,BearHouse-Person/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341_1481_2065//yes/person_2_8125_8251_yes/,kku2,motorcycle,motorcycle,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341_1481_2065//yes/person_2_8125_8251_yes/8163.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/28_8163.jpg,28_8163.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341_1481_2065//yes/person_2_8125_8251_yes/8163.jpg
29,148060,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_312_457//yes/person_18_0_101_yes/83.jpg,16,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_312_457//yes/person_18_0_101_yes/,Complax,Men,Working,Nat,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_312_457//yes/person_18_0_101_yes/83.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/29_83.jpg,29_83.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_312_457//yes/person_18_0_101_yes/83.jpg
30,153317,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_750_785//yes/person_1_300_401_yes/319.jpg,20,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_750_785//yes/person_1_300_401_yes/,Complax,Women,Student,Nat,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_750_785//yes/person_1_300_401_yes/319.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/30_319.jpg,30_319.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_750_785//yes/person_1_300_401_yes/319.jpg
31,109930,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_12320_12865//yes/person_0_8025_8101_yes/8061.jpg,37,Fashion,BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_12320_12865//yes/person_0_8025_8101_yes/,ch3,Women,Working,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_12320_12865//yes/person_0_8025_8101_yes/8061.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/31_8061.jpg,31_8061.jpg,/media/tohn/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_12320_12865//yes/person_0_8025_8101_yes/8061.jpg
32,97098,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_4055_4720//yes/person_0_4950_5026_yes/4966.jpg,17,Fashion,BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_4055_4720//yes/person_0_4950_5026_yes/,ch3,Women,Working,Frist,,Bear-House,train,/media/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_4055_4720//yes/person_0_4950_5026_yes/4966.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/32_4966.jpg,32_4966.jpg,/media/tohn/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_4055_4720//yes/person_0_4950_5026_yes/4966.jpg
33,153691,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_250_285//yes/person_6_400_501_yes/424.jpg,24,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_250_285//yes/person_6_400_501_yes/,Complax,Women,Student,Nat,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_250_285//yes/person_6_400_501_yes/424.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/33_424.jpg,33_424.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_250_285//yes/person_6_400_501_yes/424.jpg
34,168119,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_128_148//yes/person_3_300_401_yes/329.jpg,30,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_128_148//yes/person_3_300_401_yes/,Complax,Women,Working,Nat,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_128_148//yes/person_3_300_401_yes/329.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/34_329.jpg,34_329.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_128_148//yes/person_3_300_401_yes/329.jpg
35,98802,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_1770_2355//yes/person_7_1800_1876_yes/1839.jpg,21,Fashion,BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_1770_2355//yes/person_7_1800_1876_yes/,ch3,Women,Working,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_1770_2355//yes/person_7_1800_1876_yes/1839.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/35_1839.jpg,35_1839.jpg,/media/tohn/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_1770_2355//yes/person_7_1800_1876_yes/1839.jpg
36,112206,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_29_6375_6501_yes/6436.jpg,20,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_29_6375_6501_yes/,kku2,motorcycle,motorcycle,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_29_6375_6501_yes/6436.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/36_6436.jpg,36_6436.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_29_6375_6501_yes/6436.jpg
37,166640,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_724_749//yes/person_22_100_201_yes/174.jpg,25,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_724_749//yes/person_22_100_201_yes/,Complax,Women,Working,Yoke,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_724_749//yes/person_22_100_201_yes/174.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/37_174.jpg,37_174.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_724_749//yes/person_22_100_201_yes/174.jpg
38,155686,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_128_148//yes/person_4_100_201_yes/154.jpg,46,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_128_148//yes/person_4_100_201_yes/,Complax,Women,Student,Nat,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_128_148//yes/person_4_100_201_yes/154.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/38_154.jpg,38_154.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_128_148//yes/person_4_100_201_yes/154.jpg
39,169015,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_1272_1310//yes/person_2_0_101_yes/53.jpg,50,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_1272_1310//yes/person_2_0_101_yes/,Complax,Women,Working,Yoke,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_1272_1310//yes/person_2_0_101_yes/53.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/39_53.jpg,39_53.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_1272_1310//yes/person_2_0_101_yes/53.jpg
40,169150,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_699_726//yes/person_1_300_401_yes/350.jpg,50,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_699_726//yes/person_1_300_401_yes/,Complax,Women,Working,Nat,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_699_726//yes/person_1_300_401_yes/350.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/40_350.jpg,40_350.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_699_726//yes/person_1_300_401_yes/350.jpg
41,121416,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177_798_1530//yes/person_0_5250_5376_yes/5311.jpg,62,kku2,BearHouse-Person/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177_798_1530//yes/person_0_5250_5376_yes/,camera17,motorcycle,motorcycle,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177_798_1530//yes/person_0_5250_5376_yes/5311.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/41_5311.jpg,41_5311.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177_798_1530//yes/person_0_5250_5376_yes/5311.jpg
42,81543,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_3450_3955//yes/person_0_7200_7276_yes/7236.jpg,37,Fashion,BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_3450_3955//yes/person_0_7200_7276_yes/,ch3,Women,Student,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_3450_3955//yes/person_0_7200_7276_yes/7236.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/42_7236.jpg,42_7236.jpg,/media/tohn/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_3450_3955//yes/person_0_7200_7276_yes/7236.jpg
43,99888,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera17_kku2_kku2_20230605170505_20230605182249_1991813463/IP Camera17_kku2_kku2_20230605170505_20230605182249_1991813463_4010_4664//yes/person_1_5000_5126_yes/5059.jpg,60,kku2,BearHouse-Person/IP Camera17_kku2_kku2_20230605170505_20230605182249_1991813463/IP Camera17_kku2_kku2_20230605170505_20230605182249_1991813463_4010_4664//yes/person_1_5000_5126_yes/,camera17,Women,Working,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230605170505_20230605182249_1991813463/IP Camera17_kku2_kku2_20230605170505_20230605182249_1991813463_4010_4664//yes/person_1_5000_5126_yes/5059.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/43_5059.jpg,43_5059.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230605170505_20230605182249_1991813463/IP Camera17_kku2_kku2_20230605170505_20230605182249_1991813463_4010_4664//yes/person_1_5000_5126_yes/5059.jpg
44,116536,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera17_kku2_kku2_20230605170505_20230605182249_1991813463/IP Camera17_kku2_kku2_20230605170505_20230605182249_1991813463_4010_4664//yes/person_9_6875_7001_yes/6937.jpg,23,kku2,BearHouse-Person/IP Camera17_kku2_kku2_20230605170505_20230605182249_1991813463/IP Camera17_kku2_kku2_20230605170505_20230605182249_1991813463_4010_4664//yes/person_9_6875_7001_yes/,camera17,motorcycle,motorcycle,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230605170505_20230605182249_1991813463/IP Camera17_kku2_kku2_20230605170505_20230605182249_1991813463_4010_4664//yes/person_9_6875_7001_yes/6937.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/44_6937.jpg,44_6937.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230605170505_20230605182249_1991813463/IP Camera17_kku2_kku2_20230605170505_20230605182249_1991813463_4010_4664//yes/person_9_6875_7001_yes/6937.jpg
45,154512,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_689_718//yes/person_2_300_401_yes/316.jpg,17,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_689_718//yes/person_2_300_401_yes/,Complax,Women,Student,Nat,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_689_718//yes/person_2_300_401_yes/316.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/45_316.jpg,45_316.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_689_718//yes/person_2_300_401_yes/316.jpg
46,157030,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619124308_20230619131823_3958763844/IP-Camera18_Complex_Complex_20230619124308_20230619131823_3958763844_140_161//yes/person_35_300_401_yes/372.jpg,27,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619124308_20230619131823_3958763844/IP-Camera18_Complex_Complex_20230619124308_20230619131823_3958763844_140_161//yes/person_35_300_401_yes/,Complax,Women,Student,Nat,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619124308_20230619131823_3958763844/IP-Camera18_Complex_Complex_20230619124308_20230619131823_3958763844_140_161//yes/person_35_300_401_yes/372.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/46_372.jpg,46_372.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619124308_20230619131823_3958763844/IP-Camera18_Complex_Complex_20230619124308_20230619131823_3958763844_140_161//yes/person_35_300_401_yes/372.jpg
